cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,9/11/2020,9/15/2020,Monmouth University,420,lv,.9507498,0,47.5,47.49653,48.58166,"",69513,129488
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/29/2020,9/13/2020,Kaiser Family Foundation,1298,rv,1.803517,0,45,46.66167,47.81632,"",69500,129466
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,9/8/2020,9/10/2020,OH Predictive Insights,600,lv,.7200168,0,52,51.01662,52.05128,"",69429,129311
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,9/9/2020,9/11/2020,YouGov,1106,lv,1.345509,0,47,47.39048,48.51712,"",69423,129303
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,9/10/2020,9/11/2020,Gravis Marketing,684,lv,.8164972,0,50,50.02416,51.14319,"",69420,129280
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/28/2020,9/8/2020,Benenson Strategy Group/GS Strategy Group,1600,lv,2.26868,0,48,48.15231,49.33088,"",68584,128411
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/29/2020,9/7/2020,Morning Consult,901,lv,.8469414,0,49,49.11344,50.29172,T,68542,128319
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,9/4/2020,9/6/2020,Change Research,470,lv,.57317,0,49,48.88756,50.06849,"",68533,128308
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/30/2020,9/4/2020,Redfield & Wilton Strategies,830,lv,.7173512,0,48,48.94285,50.11034,"",68520,128285
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/29/2020,9/1/2020,Fox News/Beacon Research/Shaw & Co. Research,772,lv,1.405252,0,49,48.85957,50.05701,"",68338,128017
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/21/2020,8/30/2020,Morning Consult,943,lv,.7668369,0,52,52.11334,53.33788,T,68287,127908
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/7/2020,8/16/2020,Morning Consult,947,lv,.9258596,0,45,45.11276,46.21878,T,68277,127898
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/21/2020,8/23/2020,Change Research,344,lv,.4920909,0,49,48.88756,50.10574,"",68204,127741
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/16/2020,8/18/2020,Redfield & Wilton Strategies,856,lv,.7900009,0,47,47.94188,49.05951,"",68153,127654
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/2/2020,8/4/2020,OnMessage Inc.,400,lv,.5514615,0,48,49.25075,50.41603,"",68113,127577
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/7/2020,8/9/2020,Change Research,428,lv,.5370775,0,45,44.88826,46.02253,"",68011,127362
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/8/2020,8/10/2020,Emerson College,661,lv,1.19232,0,53.3,51.97129,53.09547,"",68005,127352
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/5/2020,8/8/2020,Trafalgar Group,1013,lv,.862383,0,44.8,46.46121,47.63797,"",67981,127296
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,8/3/2020,8/4/2020,OH Predictive Insights,603,lv,.7218975,0,49,48.01661,49.07189,"",67973,127277
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/24/2020,8/2/2020,Data for Progress,1215,lv,1.248608,0,46,46.30307,47.49539,"",67934,127186
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/19/2020,7/23/2020,Redfield & Wilton Strategies,858,lv,.7907432,0,46,46.94042,48.15918,"",67838,126982
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/24/2020,7/26/2020,Change Research,365,lv,.4675031,0,47,46.8878,48.10631,"",67808,126902
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,5/17/2020,5/26/2020,Morning Consult,784,lv,.8504286,0,45,45.11276,47.5361,T,67793,126879
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/17/2020,7/26/2020,Morning Consult,908,lv,.9091995,0,49,49.11344,50.34221,T,67685,126749
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/14/2020,7/22/2020,Marist College,826,rv,1.465757,0,50,50.3556,51.61821,"",67665,126670
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/18/2020,7/24/2020,SSRS,873,rv,1.09616,0,49,49.16238,50.40506,"",67661,126664
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/11/2020,7/16/2020,Spry Strategies,700,lv,.7138253,0,49.43,50.3253,51.59578,"",67621,126521
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/17/2020,7/18/2020,Public Policy Polling,960,v,.9602213,0,49,48.17017,49.39237,"",67614,126506
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/6/2020,7/7/2020,OH Predictive Insights,600,lv,.7200168,0,49,48.01661,49.18344,"",67078,125415
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/10/2020,7/12/2020,Change Research,345,lv,.4550704,0,51,50.88756,52.16726,"",67087,125350
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,7/7/2020,7/10/2020,YouGov,1087,lv,1.333139,0,46,46.38982,47.66373,"",67055,125289
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,4/13/2020,4/16/2020,GBAO,500,lv,.8061572,0,47,47.04128,49.54461,"",67051,125280
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,6/27/2020,6/27/2020,Gravis Marketing,527,lv,.5703918,0,45,46.0077,47.23437,"",66976,125093
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,6/27/2020,6/29/2020,Data Orbital,600,lv,1.224811,0,47.1,47.30605,48.56757,"",66969,125069
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,6/26/2020,6/28/2020,Change Research,311,lv,.4307719,0,51,50.88756,52.10991,"",66956,125029
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,6/14/2020,6/17/2020,Redfield & Wilton Strategies,865,lv,.793325,0,43,43.93314,45.25575,"",66904,124931
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,6/8/2020,6/16/2020,Siena College/The New York Times Upshot,650,rv,1.209567,0,48,48.60957,50.10076,"",66892,124894
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,Change Research,201,lv,.3120249,0,45,44.88826,46.32879,"",66834,124718
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,6/13/2020,6/15/2020,Civiqs,1368,rv,1.031067,0,49,48.93051,50.37548,"",66820,124692
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,5/30/2020,6/2/2020,Fox News/Beacon Research/Shaw & Co. Research,1002,rv,1.545727,0,46,46.71326,48.60493,"",66724,124469
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,5/29/2020,5/31/2020,Change Research,329,lv,.4655611,0,44,43.88858,45.89796,"",66710,124434
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,5/18/2020,5/22/2020,HighGround Inc.,400,lv,.6563773,0,47,47.30867,49.83133,"",66530,123981
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,5/10/2020,5/14/2020,Redfield & Wilton Strategies,946,lv,.8214743,0,45,45.93848,48.69693,"",66502,123926
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,5/9/2020,5/11/2020,OH Predictive Insights,600,lv,.7200168,0,50.46,49.47605,52.18097,"",66309,123434
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,4/7/2020,4/8/2020,OH Predictive Insights,600,lv,.7200168,0,52,51.01662,53.73006,"",65742,121522
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,3/10/2020,3/15/2020,Marist College,2523,rv,3.652059,0,47,47.35489,49.36693,"",64841,120056
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,3/11/2020,3/14/2020,Monmouth University,847,rv,1.652856,0,46,46.8499,48.87619,"",64835,120034
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,2/11/2020,2/15/2020,Climate Nexus,539,rv,.5929092,0,42,43.57051,45.79326,"",64830,120015
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,3/6/2020,3/11/2020,Latino Decisions,1036,rv,1.044806,0,50,50.278,52.2145,"",64820,119992
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,3/3/2020,3/4/2020,OH Predictive Insights,600,lv,.7200168,0,49,48.01661,49.7927,"",64749,119982
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,1/22/2020,1/24/2020,"Fabrizio, Lee & Associates",1000,lv,.9093828,0,45,46.61205,48.83154,"",64752,119757
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,3/2/2020,3/3/2020,Public Policy Polling,666,v,.9901313,0,48,47.91726,49.75671,"",64718,119674
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,1/2/2020,1/4/2020,Public Policy Polling,760,v,1.09025,0,46,45.91751,48.49091,"",63234,115524
2020,Arizona,10/27/2020,Joseph R. Biden Jr.,12/3/2019,12/4/2019,OH Predictive Insights,628,lv,.737229,0,44,43.0266,45.49039,"",63024,114290
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1120,lv,.4635125,.3195645,44,42.85057,42.87295,T,72028,135031
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1083,lv,.0162884,.010724,45,43.84697,43.87869,T,71943,134857
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,1049,lv,.0310954,.0195071,45,43.84697,43.89009,T,71876,134722
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,989,lv,0,0,44,42.85057,42.95523,T,71815,134591
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/23/2020,10/21/2020,SurveyMonkey,998,lv,.0340183,.0160583,44,42.85057,42.97042,T,71732,134392
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,996,lv,0,0,45,43.84697,43.98391,T,71619,134167
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,10/19/2020,10/20/2020,Public Policy Polling,800,v,.8778263,.8778263,45,44.27332,44.26398,"",71560,134052
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1001,lv,.0190124,.0077939,45,43.84697,43.9996,T,71517,133955
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/20/2020,10/18/2020,SurveyMonkey,977,lv,.0373615,.0141556,44,42.85057,43.02647,T,71432,133772
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,941,lv,0,0,45,43.84697,44.04539,T,71350,133610
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/4/2020,Patinkin Research Strategies,600,lv,.8798754,.3060436,46,45.6182,45.77456,"",71298,133505
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,898,lv,.0196948,.0062387,44,42.85057,43.07705,T,71292,133493
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,835,lv,.0375124,.0107178,45,43.84697,44.09911,T,71231,133366
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,10/9/2020,10/14/2020,Siena College/The New York Times Upshot,423,lv,.9202253,.6915979,39,39.82804,39.81172,"",71173,133251
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/16/2020,10/14/2020,SurveyMonkey,796,lv,.0191711,.0048821,44,42.85057,43.13176,T,71157,133216
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,776,lv,0,0,44,42.85057,43.16284,T,71063,133009
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/14/2020,10/12/2020,SurveyMonkey,751,lv,.0426555,.0082132,43,41.85476,42.19732,T,70925,132756
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/25/2020,10/4/2020,Alaska Survey Research,676,lv,.9220859,.1775445,46,45.36088,45.64508,"",70622,132052
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,161,lv,.2337873,0,46.31,45.15316,46.34702,"",70497,131351
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,412,lv,.3411399,0,42.72,41.57605,42.75441,"",70446,131249
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,472,lv,.4236666,0,42,40.85955,42.0125,"",70396,131147
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,563,lv,.2696484,0,44.72,43.56792,44.44073,T,70345,131040
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,9/20/2020,9/23/2020,Harstad Strategic Research Inc.,602,lv,.801028,0,46,44.34455,44.97198,"",70015,130427
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,7/23/2020,7/24/2020,Public Policy Polling,885,v,.8144951,0,44,43.2755,44.37243,"",67783,126866
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,6/23/2020,7/7/2020,Alaska Survey Research,663,lv,.9114487,0,47.6,46.95904,48.06403,"",67577,126431
2020,Alaska,10/27/2020,Joseph R. Biden Jr.,7/7/2020,7/8/2020,Public Policy Polling,1081,v,1.157604,0,45,44.99322,46.13751,"",67028,125245
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/27/2020,10/25/2020,SurveyMonkey,3122,lv,.4710537,.4563026,38,37.49911,37.57327,T,72027,135030
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,3120,lv,0,0,38,37.49911,37.57847,T,71942,134856
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,3093,lv,.016742,.0158682,38,37.49911,37.58554,T,71875,134721
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,3038,lv,.0166366,.0150736,38,37.49911,37.62075,T,71814,134590
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,2985,lv,.0164053,.0146929,38,37.49911,37.63293,T,71731,134391
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,2890,lv,.0159515,.0141199,38,37.49911,37.64579,T,71618,134166
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/21/2020,10/19/2020,SurveyMonkey,2781,lv,.029789,.0260576,38,37.49911,37.65854,T,71516,133954
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,10/11/2020,10/14/2020,Moore Information,504,lv,.655399,.655399,38,39.17324,39.25414,"",71434,133774
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,2710,lv,0,0,38,37.49911,37.67764,T,71431,133771
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,2675,lv,.0150262,.0128303,39,38.49596,38.69144,T,71349,133609
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/18/2020,10/16/2020,SurveyMonkey,2591,lv,.0283025,.023871,39,38.49596,38.71344,T,71291,133492
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,2449,lv,0,0,39,38.49596,38.72998,T,71230,133365
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,2265,lv,.0130283,.0107164,39,38.49596,38.75087,T,71156,133215
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,2149,lv,.0124735,.0101298,39,38.49596,38.77504,T,71062,133008
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,2070,lv,.0121323,.0097261,39,38.49596,38.79965,T,70924,132755
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/30/2020,10/3/2020,Auburn University at Montgomery,1072,rv,.8170394,.6976391,37.2,37.82606,38.00829,"",70580,131969
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,649,lv,.3080294,0,35.22,34.72931,35.62589,"",70496,131350
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,1583,lv,.4658514,0,34.89,34.40066,35.3176,"",70445,131248
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,1220,lv,.4893884,.0960387,33,32.519,33.35951,"",70395,131146
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,1354,lv,.1152805,.0755701,39.02,38.5159,39.20608,T,70344,131039
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,8/17/2020,8/19/2020,The Tyson Group,600,lv,.8027959,.1407826,44,42.82623,43.5878,"",69581,129665
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,7/24/2020,8/2/2020,Morning Consult,609,lv,.7486067,0,36,36.1705,36.93074,T,67879,127089
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,7/2/2020,7/9/2020,Auburn University at Montgomery,558,rv,.604261,0,40.6,41.23837,42.1759,"",67048,125274
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,5/14/2020,5/18/2020,FM3 Research,601,lv,.6192448,0,39,37.61049,39.21684,"",66864,124795
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,2/4/2020,2/6/2020,Mason-Dixon Polling & Strategy,625,rv,.9947295,0,38,38.8732,40.2941,"",63515,116839
2020,Alabama,10/27/2020,Joseph R. Biden Jr.,1/7/2020,1/9/2020,WPA Intelligence (WPAi),500,lv,.5192499,0,38,39.22458,40.83128,"",63381,116264
2020,Wyoming,10/27/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,654,lv,.3558495,.3558495,67,64.36448,64.52847,T,71978,134981
2020,Wyoming,10/27/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,649,lv,.0242797,.024138,67,64.36448,64.53316,T,71893,134807
2020,Wyoming,10/27/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,638,lv,0,0,67,64.36448,64.53642,T,71826,134672
2020,Wyoming,10/27/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,616,lv,.0117838,.0113713,68,65.3885,65.57034,T,71765,134541
2020,Wyoming,10/27/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,605,lv,.0115472,.0110756,67,64.36448,64.54977,T,71682,134342
2020,Wyoming,10/27/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,597,lv,.0113715,.0108407,67,64.36448,64.55066,T,71569,134117
2020,Wyoming,10/27/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,579,lv,.0110091,.010431,66,63.34204,63.52405,T,71467,133905
2020,Wyoming,10/27/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,558,lv,.0105935,.0099754,66,63.34204,63.52086,T,71382,133721
2020,Wyoming,10/27/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,553,lv,.0104849,.009812,66,63.34204,63.51846,T,71300,133560
2020,Wyoming,10/27/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,531,lv,.0100569,.0093528,66,63.34204,63.51823,T,71242,133443
2020,Wyoming,10/27/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,499,lv,.0094428,.0087266,64,61.30185,61.48051,T,71181,133316
2020,Wyoming,10/27/2020,Donald Trump,9/16/2020,10/14/2020,SurveyMonkey,450,lv,.0164332,.015091,63,60.28406,60.46161,T,71107,133166
2020,Wyoming,10/27/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,416,lv,0,0,63,60.28406,60.45848,T,71013,132959
2020,Wyoming,10/27/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,409,lv,.0077304,.0070088,63,60.28406,60.45511,T,70975,132805
2020,Wyoming,10/27/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,98,lv,.1104814,.0189507,77.69,75.39767,76.16887,"",70447,131301
2020,Wyoming,10/27/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,246,lv,.1836011,.0604148,70.31,67.76015,68.35402,"",70397,131199
2020,Wyoming,10/27/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,211,lv,.1186855,.0674444,74.11,71.68085,71.79311,"",70347,131097
2020,Wyoming,10/27/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,236,lv,.0582002,.0480134,64.92,62.23956,62.32537,T,70295,130990
2020,Wisconsin,10/27/2020,Donald Trump,9/27/2020,10/25/2020,SurveyMonkey,4466,lv,.5723285,.1010528,43,40.57561,40.90826,T,71980,134983
2020,Wisconsin,10/27/2020,Donald Trump,10/20/2020,10/26/2020,Ipsos,664,lv,.8276814,.7172713,44,44.44641,44.44652,"",71975,134924
2020,Wisconsin,10/27/2020,Donald Trump,10/13/2020,10/21/2020,YouGov,647,lv,.6516947,.3107423,44,43.86701,44.14301,"",71948,134867
2020,Wisconsin,10/27/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,4465,lv,.0206495,.0033344,43,40.57561,40.92282,T,71895,134809
2020,Wisconsin,10/27/2020,Donald Trump,10/23/2020,10/23/2020,Gravis Marketing,677,lv,.8121232,.8121232,43,43.21846,43.22979,"",71877,134726
2020,Wisconsin,10/27/2020,Donald Trump,9/25/2020,10/23/2020,SurveyMonkey,4490,lv,.0218576,.0032046,43,40.57561,40.9344,T,71828,134674
2020,Wisconsin,10/27/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,4528,lv,0,0,43,40.57561,40.96199,T,71767,134543
2020,Wisconsin,10/27/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,4540,lv,.0314974,.0024849,43,40.57561,40.9659,T,71684,134344
2020,Wisconsin,10/27/2020,Donald Trump,10/14/2020,10/20/2020,RMG Research,800,lv,.8138771,.3900701,44,44.08824,44.35119,"",71660,134247
2020,Wisconsin,10/27/2020,Donald Trump,10/11/2020,10/20/2020,Morning Consult,1038,lv,.8791218,.3673895,42,41.74889,42.03013,T,71648,134220
2020,Wisconsin,10/27/2020,Donald Trump,10/17/2020,10/20/2020,Fox News/Beacon Research/Shaw & Co. Research,1037,lv,1.763129,.9980393,44,44.87291,45.06821,"",71628,134186
2020,Wisconsin,10/27/2020,Donald Trump,9/22/2020,10/20/2020,SurveyMonkey,4513,lv,.0660121,.0043842,43,40.57561,40.96804,T,71571,134119
2020,Wisconsin,10/27/2020,Donald Trump,10/16/2020,10/19/2020,Susquehanna Polling & Research Inc.,500,lv,.6815998,.3562502,45,44.53742,44.73925,"",71559,134051
2020,Wisconsin,10/27/2020,Donald Trump,10/14/2020,10/19/2020,Latino Decisions,400,lv,.5343021,.256077,45,45.97398,46.22852,"",71552,134036
2020,Wisconsin,10/27/2020,Donald Trump,10/16/2020,10/19/2020,Change Research,447,lv,.5608793,.2909094,44,43.81184,44.00973,"",71524,133962
2020,Wisconsin,10/27/2020,Donald Trump,9/21/2020,10/19/2020,SurveyMonkey,4511,lv,.0371363,.0019972,43,40.57561,40.96488,T,71469,133907
2020,Wisconsin,10/27/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,4575,lv,0,0,43,40.57561,40.96148,T,71384,133723
2020,Wisconsin,10/27/2020,Donald Trump,10/13/2020,10/19/2020,Ipsos,663,lv,.7193363,.3016074,44,44.44641,44.73295,"",71380,133665
2020,Wisconsin,10/27/2020,Donald Trump,10/14/2020,10/16/2020,Trafalgar Group,1051,lv,.585605,.2271278,46.3,45.1018,45.36552,"",71365,133639
2020,Wisconsin,10/27/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,4571,lv,.054408,.0015744,43,40.57561,40.95931,T,71302,133562
2020,Wisconsin,10/27/2020,Donald Trump,10/13/2020,10/16/2020,YouGov,1112,lv,1.093788,.427514,46,45.86631,46.19247,"",71296,133501
2020,Wisconsin,10/27/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,4565,lv,.0555211,.0012923,42,39.58657,39.96677,T,71244,133445
2020,Wisconsin,10/27/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,4513,lv,.0566336,.0009842,43,40.57561,40.954,T,71183,133318
2020,Wisconsin,10/27/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,4425,lv,.0578905,.0006554,43,40.57561,40.9457,T,71109,133168
2020,Wisconsin,10/27/2020,Donald Trump,10/8/2020,10/11/2020,Civiqs,560,lv,.5797104,.1090584,45,44.87059,45.27334,"",71102,133105
2020,Wisconsin,10/27/2020,Donald Trump,10/11/2020,10/13/2020,Trafalgar Group,1043,lv,.4193351,.1074029,45.4,43.64007,43.9657,"",71095,133085
2020,Wisconsin,10/27/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,4414,lv,.0613905,.0003158,44,41.56592,41.92921,T,71015,132961
2020,Wisconsin,10/27/2020,Donald Trump,10/10/2020,10/13/2020,David Binder Research,200,lv,.3355042,.0880043,43,44.31135,44.6647,"",71004,132878
2020,Wisconsin,10/27/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,4397,lv,.0665559,0,44,41.56592,41.91999,T,70974,132804
2020,Wisconsin,10/27/2020,Donald Trump,10/2/2020,10/11/2020,Morning Consult,1067,lv,.8431594,.0924735,44,43.74702,44.19088,T,70763,132372
2020,Wisconsin,10/27/2020,Donald Trump,10/6/2020,10/11/2020,Ipsos,577,lv,.6874609,.0840363,44.5,44.94704,45.38073,"",70740,132338
2020,Wisconsin,10/27/2020,Donald Trump,10/8/2020,10/11/2020,Siena College/The New York Times Upshot,789,lv,1.644302,.3093354,41,42.01672,42.38636,"",70738,132335
2020,Wisconsin,10/27/2020,Donald Trump,9/30/2020,10/8/2020,Baldwin Wallace University,883,lv,.7271249,.0763638,42.5,43.08062,43.46664,"",70722,132291
2020,Wisconsin,10/27/2020,Donald Trump,10/4/2020,10/7/2020,Redfield & Wilton Strategies,688,lv,.6922636,.068683,41,43.51637,43.93661,"",70711,132265
2020,Wisconsin,10/27/2020,Donald Trump,9/30/2020,10/4/2020,Marquette University Law School,700,lv,1.453999,.0836538,42,41.41021,41.78504,"",70646,132105
2020,Wisconsin,10/27/2020,Donald Trump,10/2/2020,10/4/2020,Change Research,442,lv,.5516583,.0363723,44,43.81184,44.2313,"",70609,132014
2020,Wisconsin,10/27/2020,Donald Trump,9/29/2020,10/5/2020,Ipsos,601,lv,.8080691,.0159394,44,44.44641,44.88044,"",70584,131967
2020,Wisconsin,10/27/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,813,lv,.5069495,0,47.05,44.5941,45.97986,"",70449,131303
2020,Wisconsin,10/27/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,2173,lv,.6109986,0,47.7,45.24096,46.27936,"",70399,131201
2020,Wisconsin,10/27/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1913,lv,.6009769,0,49.15,46.68586,46.83932,"",70349,131099
2020,Wisconsin,10/27/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,3806,lv,.5726671,0,44.3,41.86326,41.99591,T,70297,130992
